GeneName	PMID	Sentence index	The # of total tokens	Location of token
6688	22013209	6	25	8
3036	22013209	8	24	11
6688	22013209	8	24	4
81624	22013209	9	36	1
1984	22013209	9	36	16
11315	22013209	9	36	34
5080	22013209	9	36	1
6418	22013209	9	36	3
6688	22013209	9	36	4
120892	22013209	10	35	35
1984	22013209	10	35	9
6688	22013209	10	35	11
120892	22013209	11	27	26
6688	22013209	11	27	5
1984	22013209	12	19	10
6688	22013209	12	19	2
6688	22013209	13	32	17
6688	22013209	14	19	13
6688	22011618	2	9	4
6688	22011618	3	17	5
1984	22011618	5	29	3
6043	22011618	5	29	5
6688	22011618	5	29	27
1984	22011618	6	30	6
6688	22011618	6	30	5
6688	22011618	7	16	8
1057	22011618	8	19	4
1984	22011618	9	18	16
6678	22011618	9	18	11
6688	22011618	9	18	7
6678	22011618	10	21	7
6688	22009151	2	11	8
1984	22009151	3	35	5
6688	22009151	3	35	15
1057	22009151	4	28	27
6688	22009151	4	28	11
64663	22009151	4	28	18
3036	22009151	6	23	12
6688	22009151	7	24	4
1057	22009151	8	27	14
1984	22009151	8	27	19
6688	22009151	9	28	10
345651	22008259	3	23	10
440915	22008259	3	23	10
641455	22008259	3	23	10
71	22008259	3	23	10
72	22008259	3	23	10
6688	22008259	3	23	15
1984	22008259	4	25	21
3036	22008259	4	25	7
6688	22008259	4	25	12
1984	22008259	5	31	25
6688	22008259	5	31	3
81624	22008259	6	14	9
5080	22008259	6	14	9
6688	22008259	6	14	12
6688	22008259	7	21	13
1984	22008259	8	27	21
6688	22008259	8	27	5
6688	22008259	9	19	6
1984	22006323	2	8	1
1984	22006323	3	31	1
6688	22006323	3	31	5
6688	22006323	4	29	17
1984	22006323	6	17	8
1984	22006323	7	13	6
1984	22006323	8	29	1
6678	22006323	8	29	11
6688	22006323	8	29	15
6688	22005945	3	13	5
1984	22005945	4	27	2
3033	22005945	4	27	11
6688	22005945	4	27	4
6749	22005945	4	27	20
6688	22005945	5	10	3
120892	22004453	2	17	3
6688	22004453	2	17	2
6688	22004453	3	16	13
81624	22004453	4	20	1
5080	22004453	4	20	1
6688	22004453	4	20	5
120892	22004453	5	28	12
1984	22004453	5	28	26
6688	22004453	5	28	2
6688	22004453	6	15	6
120892	22004453	7	29	3
6688	22004453	7	29	2
6688	22004453	8	21	3
6678	22004453	9	13	9
6688	22004453	9	13	5
613	22004453	10	21	12
6688	22004453	10	21	9
6688	22004453	11	15	6
120892	22004453	12	26	9
6688	22004453	12	26	19
6688	22003998	2	8	6
6688	22003392	2	12	2
6688	22003392	3	18	8
1057	22003392	4	22	21
6688	22003392	5	29	9
81624	22003392	6	33	21
5080	22003392	6	33	21
6688	22003392	6	33	10
1984	22003392	7	36	11
6688	22003392	7	36	23
6688	22003392	8	20	2
57695	22003392	9	42	21
6688	22003392	9	42	6
1984	22003392	10	16	1
7903	22003392	10	16	4
345651	22003392	11	21	8
440915	22003392	11	21	8
641455	22003392	11	21	8
71	22003392	11	21	8
72	22003392	11	21	8
6688	22003392	11	21	11
6688	22003171	3	17	3
1984	22003171	6	31	29
6688	22003171	6	31	3
1984	22003171	7	5	3
6678	22003171	9	18	9
6688	22003171	9	18	14
81624	22003171	10	16	14
5080	22003171	10	16	14
6688	22003171	11	20	9
6688	22003171	16	15	3
6688	22003171	17	13	4
6688	22003171	19	25	3
1984	22001711	3	12	10
1984	22001711	5	21	14
1984	22001711	6	20	8
2629	22001711	6	20	2
6688	22001711	6	20	10
2629	22001711	8	26	2
2629	22001711	9	10	2
1984	22001711	11	19	1
6688	22001711	11	19	12
2629	22001711	12	15	1
1984	22001711	13	18	9
2629	22001711	13	18	5
6688	22001711	13	18	16
2629	22001711	14	14	10
1984	22001456	2	16	14
6688	22001456	2	16	4
1984	22001456	3	13	9
6688	22001456	3	13	8
6688	22001456	4	8	6
6688	22001456	5	34	12
6688	22001456	7	14	11
6688	22001456	8	15	2
6688	22001456	9	17	9
6688	22001456	10	14	5
6688	22001456	12	22	12
6688	22001456	14	13	3
1984	22001363	3	22	11
6678	22001363	3	22	2
6688	22001363	3	22	5
1984	22001363	6	17	2
3036	22001363	6	17	10
6678	22001363	6	17	14
81624	22001363	8	17	8
5080	22001363	8	17	8
6688	22000081	2	13	2
3036	22000081	3	30	21
6688	22000081	3	30	17
1057	22000081	4	65	54
1984	22000081	4	65	18
6678	22000081	4	65	53
6688	22000081	4	65	28
1984	22000081	5	62	9
6678	22000081	5	62	6
6688	22000081	5	62	53
81624	22000081	6	26	7
5080	22000081	6	26	7
6688	22000081	6	26	24
1984	22000081	7	22	12
6688	22000081	7	22	15
6688	21999316	2	16	4
1984	21999316	3	24	7
6688	21999316	3	24	10
613	21999316	4	23	22
4036	21999316	4	23	7
6688	21999316	4	23	6
613	21999316	5	9	1
6688	21999316	5	9	7
613	21999316	8	28	16
6688	21999316	8	28	2
613	21999316	9	11	8
6688	21999316	11	28	9
1984	21999316	12	20	10
6688	21999316	13	29	4
81624	21999316	15	18	4
3033	21999316	15	18	3
5080	21999316	15	18	4
6688	21999316	15	18	10
3033	21999316	16	15	3
6688	21999316	19	24	13
6688	21999316	20	37	17
4036	21999316	21	17	14
613	21999316	22	29	12
4036	21999316	22	29	13
6688	21999316	22	29	3
1984	21998100	6	21	17
6688	21998100	7	18	10
1984	21998100	8	13	5
6678	21998100	8	13	10
1984	21998100	10	26	3
6688	21998100	10	26	6
6688	21998100	11	15	8
1984	21998100	13	22	15
55364	21995451	2	13	2
6678	21995451	2	13	6
6688	21995451	2	13	3
6688	21995451	3	15	6
81624	21995451	4	17	15
5080	21995451	4	17	15
6688	21995451	4	17	11
3033	21995451	6	31	7
6688	21995451	6	31	1
6688	21995451	8	25	8
3033	21995451	9	37	5
6688	21995451	10	22	3
55364	21995451	11	23	12
1984	21995451	11	23	9
6678	21995451	11	23	13
6688	21995451	11	23	20
1984	21994362	2	10	8
6688	21994362	2	10	7
1984	21994362	3	29	11
6688	21994362	3	29	8
1984	21994362	4	16	9
6688	21994362	4	16	14
1984	21994362	5	14	7
6688	21994362	6	26	3
81624	21994362	7	16	8
5080	21994362	7	16	8
6688	21994362	7	16	14
1984	21994149	2	12	8
6688	21994149	3	18	13
1984	21994149	4	18	17
6688	21994149	4	18	16
1984	21994149	5	27	6
6688	21994149	5	27	9
1984	21994149	7	18	10
6688	21994149	7	18	3
6688	21994149	8	31	22
1984	21994149	11	11	7
6688	21994149	12	8	4
3033	21994149	14	15	7
6688	21994149	14	15	1
1984	21994149	17	27	15
6678	21994149	17	27	24
6688	21994043	2	7	4
6688	21993592	2	14	5
3036	21993592	3	10	2
6688	21993592	3	10	9
1984	21993592	4	17	10
3036	21993592	4	17	8
6688	21993592	4	17	5
1984	21993592	5	37	14
3036	21993592	5	37	26
6688	21993592	5	37	18
6678	21993592	6	30	6
55364	21993592	7	38	16
5053	21993592	7	38	28
6678	21993592	7	38	6
6688	21993592	7	38	9
6688	21992241	2	12	2
3036	21992241	3	26	20
922	21992241	4	8	2
1786	21992241	4	8	2
6688	21992241	4	8	7
4036	21992241	5	11	6
6688	21992241	5	11	5
1984	21992241	6	31	3
6688	21992241	6	31	12
6688	21992241	8	13	4
1984	21992241	9	15	7
3033	21992241	9	15	4
6678	21992241	9	15	6
6688	21992241	9	15	9
1984	21992241	10	38	26
3033	21992241	10	38	29
6688	21992241	10	38	20
7776	21992241	11	4	2
1984	21992241	12	20	4
6688	21992241	12	20	16
4036	21992241	13	33	15
6688	21992241	13	33	14
6688	21990005	2	6	4
1057	21990005	3	31	31
1984	21990005	3	31	2
6688	21990005	3	31	21
1984	21990005	4	21	13
6688	21990005	4	21	16
1984	21990005	5	20	12
6688	21990005	5	20	16
6688	21990005	6	33	10
1984	21990005	9	44	17
3036	21990005	9	44	25
6688	21990005	9	44	19
81624	21990005	10	30	20
5080	21990005	10	30	20
6688	21990005	10	30	4
6688	21990005	11	26	20
55997	21990005	12	43	13
1984	21990005	12	43	3
6688	21990005	12	43	5
1984	21989633	2	15	13
6688	21989633	2	15	5
81624	21989633	3	40	3
5080	21989633	3	40	3
6688	21989633	3	40	37
1984	21989633	4	36	11
6678	21989633	4	36	14
6688	21989633	5	9	6
6688	21989633	7	37	9
1984	21989633	8	16	1
6688	21989633	8	16	3
1984	21989633	9	13	1
6688	21989633	14	29	8
1984	21989388	2	19	16
6688	21989388	2	19	6
55364	21989388	3	29	25
613	21989388	3	29	17
6678	21989388	3	29	26
6688	21989388	3	29	16
81624	21989388	4	33	3
5080	21989388	4	33	3
6688	21989388	4	33	26
6688	21989388	6	13	2
1984	21989388	8	30	18
6688	21989388	8	30	3
7439	21989388	9	32	13
6688	21989388	10	42	4
6688	21989388	11	30	8
6678	21989388	12	20	7
6688	21989388	12	20	9
922	21989388	13	25	2
1786	21989388	13	25	2
1984	21989388	13	25	15
6678	21989388	13	25	21
6688	21989388	13	25	3
6678	21989388	14	24	7
6688	21989388	14	24	18
6688	21989388	15	14	12
1057	21986423	3	28	5
3036	21986423	3	28	7
6688	21986423	5	41	6
1057	21986423	6	31	10
1984	21986423	6	31	13
6688	21986423	6	31	8
6688	21985233	2	23	5
1984	21985233	4	26	13
6688	21985233	4	26	10
6688	21985233	5	11	2
6678	21985233	6	6	3
6688	21985233	7	23	20
6678	21985233	10	24	7
922	21985233	11	48	20
1786	21985233	11	48	20
1984	21985233	11	48	10
6688	21985233	11	48	13
6678	21985233	12	9	7
6688	21985233	12	9	3
7776	21985233	12	9	9
1984	21985233	14	12	9
81624	21985233	15	17	4
1984	21985233	15	17	12
5080	21985233	15	17	4
6688	21985233	15	17	8
7776	21985233	15	17	17
81624	21985233	17	24	7
5080	21985233	17	24	7
6688	21985233	17	24	3
1984	21985233	18	14	10
6688	21985233	18	14	13
1984	21985233	19	32	13
6688	21985233	19	32	15
1984	21985233	20	19	9
6688	21985233	20	19	2
6688	21985233	21	17	16
81624	21985233	22	22	14
5080	21985233	22	22	14
6688	21985233	22	22	4
1057	21983723	2	28	21
6678	21983723	2	28	8
6688	21983723	2	28	3
1057	21983723	3	32	25
6678	21983723	3	32	11
6688	21983723	3	32	5
1984	21983723	4	16	13
1984	21983723	5	20	18
1057	21983723	8	17	5
6688	21983723	8	17	2
6688	21983723	9	11	9
2523	21983723	10	27	19
6688	21983723	10	27	7
6688	21983723	12	32	7
1057	21983723	16	38	17
1984	21983723	16	38	22
3033	21983723	16	38	21
6678	21983723	16	38	7
6688	21983723	16	38	15
1984	21983019	5	24	17
6688	21983019	5	24	9
1984	21983019	6	26	3
6688	21983019	8	7	3
81624	21983019	9	24	9
1984	21983019	9	24	5
5080	21983019	9	24	9
6688	21983019	9	24	4
6688	21983019	10	29	23
1984	21983019	11	27	13
6688	21983019	11	27	4
6688	21983019	13	15	6
6688	21982566	2	13	2
6688	21982566	3	47	5
6688	21982566	5	27	18
613	21982566	6	21	13
6688	21982566	6	21	15
6688	21982566	7	23	5
1984	21982566	8	50	12
6688	21982566	8	50	7
6688	21982566	9	30	23
81624	21981780	2	18	3
1984	21981780	2	18	9
5080	21981780	2	18	3
6688	21981780	2	18	2
1984	21981780	3	29	11
6688	21981780	3	29	17
6688	21981780	4	12	4
83636	21981780	5	21	21
1984	21981780	5	21	12
6688	21981780	6	24	3
1984	21981780	7	18	9
83636	21981780	9	29	16
6688	21981780	9	29	22
1984	21981780	10	13	1
1984	21981780	11	16	1
1984	21981780	12	18	10
6688	21981780	12	18	16
1984	21981324	4	35	26
3036	21981324	4	35	3
1984	21981324	5	24	7
6688	21981324	5	24	9
1984	21981324	6	28	4
2523	21981324	7	28	20
4504	21981324	7	28	8
6678	21981324	7	28	12
6688	21981324	7	28	15
6688	21981324	9	17	5
3033	21981324	10	24	10
7776	21981324	10	24	22
1984	21981324	14	20	11
6678	21981324	14	20	18
6688	21981324	14	20	7
1984	21980675	3	13	4
6688	21980675	3	13	12
6688	21980675	5	20	6
1984	21980675	6	29	3
6688	21980675	6	29	20
1984	21980675	7	11	2
6678	21978795	2	12	2
6678	21978795	3	43	16
6688	21978795	3	43	2
5978	21978795	4	19	16
6678	21978795	5	16	16
1984	21978795	6	45	42
4036	21978795	6	45	8
6678	21978795	6	45	6
6688	21978795	6	45	32
4036	21978795	7	24	4
6678	21978795	7	24	2
6688	21977026	2	12	9
1984	21977026	4	34	18
6688	21977026	4	34	8
1984	21977026	6	26	4
6688	21977026	6	26	6
6678	21977026	7	14	2
6688	21977026	10	19	16
6688	21977026	12	17	15
6688	21977026	13	24	4
6688	21975386	2	11	3
922	21975386	3	37	2
1786	21975386	3	37	2
1984	21975386	3	37	29
6688	21975386	3	37	3
1984	21975386	4	19	12
100188011	21975386	5	77	14
81624	21975386	5	77	62
23151	21975386	5	77	14
1831	21975386	5	77	14
1984	21975386	5	77	2
5080	21975386	5	77	62
5833	21975386	5	77	27
6688	21975386	5	77	6
613	21975386	6	18	2
1984	21975386	7	18	5
613	21975386	8	15	7
613	21975386	9	39	8
6688	21975386	9	39	2
100188011	21975386	10	25	10
23151	21975386	10	25	10
1831	21975386	10	25	10
5833	21975386	10	25	12
6688	21975386	10	25	3
100188011	21975386	11	35	6
23151	21975386	11	35	6
1831	21975386	11	35	6
1984	21975386	11	35	21
5833	21975386	11	35	8
100188011	21975386	12	28	24
23151	21975386	12	28	24
1831	21975386	12	28	24
5833	21975386	12	28	27
100188011	21975386	13	11	10
23151	21975386	13	11	10
1831	21975386	13	11	10
5833	21975386	13	11	8
1984	21975386	14	41	4
6688	21975386	14	41	21
81624	21975386	15	19	3
5080	21975386	15	19	3
6688	21971352	2	17	4
81624	21971352	3	28	12
3036	21971352	3	28	10
5080	21971352	3	28	12
6688	21971352	3	28	5
6688	21971352	4	34	2
1984	21971352	5	27	6
6678	21971352	5	27	15
6688	21971352	5	27	5
10153	21971352	6	34	6
1984	21971352	6	34	14
6688	21971352	6	34	4
613	21971352	7	24	23
6678	21971352	7	24	14
6688	21971352	7	24	8
6688	21971352	8	14	3
10153	21971352	9	30	7
55364	21971352	9	30	15
1984	21971352	9	30	10
3036	21971352	9	30	9
6678	21971352	9	30	20
6688	21971352	9	30	16
1984	21970092	2	15	8
6688	21970092	2	15	2
6688	21970092	4	25	5
6688	21970092	5	10	3
81624	21970092	7	19	14
5080	21970092	7	19	14
6688	21970092	7	19	5
1984	21970092	8	20	13
6688	21970092	8	20	15
6688	21970092	10	12	10
81624	21970092	11	16	2
5080	21970092	11	16	2
6678	21970092	14	10	2
1984	21970092	15	20	1
6688	21970092	15	20	3
6688	21970092	17	24	14
1984	21970092	18	10	4
1984	21970092	19	28	2
7439	21970092	20	37	23
1984	21969043	2	10	1
55364	21967281	2	20	11
1984	21967281	2	20	6
6688	21967281	2	20	12
6688	21967281	3	26	23
81624	21967281	4	39	22
613	21967281	4	39	4
1984	21967281	4	39	13
5080	21967281	4	39	22
1984	21967281	5	15	5
6678	21967281	5	15	13
6688	21967281	5	15	8
6678	21967281	6	29	10
6688	21967281	6	29	6
6688	21967281	7	21	1
6688	21967281	8	23	4
6688	21967281	9	16	7
1984	21967281	10	15	13
3033	21967281	10	15	10
6688	21967281	10	15	8
79071	21967281	12	20	10
2178	21967281	12	20	10
6688	21967281	12	20	14
6688	21967281	13	32	14
6688	21966866	2	14	7
1984	21966751	2	7	6
613	21966751	3	16	4
6678	21966751	4	16	5
6688	21966751	4	16	2
55364	21966751	7	22	12
1984	21966751	7	22	9
3033	21966751	7	22	8
6678	21966751	7	22	13
6688	21966751	9	14	9
1984	21966751	11	34	14
6688	21966751	11	34	6
6688	21966751	12	10	3
1984	21966751	13	16	10
1984	21966751	15	11	7
6688	21966751	15	11	10
1984	21966751	16	26	4
6678	21966751	16	26	13
6688	21966751	16	26	9
1984	21964848	2	8	7
81624	21964848	5	41	27
5080	21964848	5	41	27
6688	21964848	5	41	9
3036	21964848	6	24	19
6678	21964848	6	24	22
6688	21964848	6	24	7
1984	21964848	8	18	9
6688	21963735	2	11	5
922	21963735	3	31	2
1786	21963735	3	31	2
1984	21963735	3	31	16
9215	21963735	3	31	17
6688	21963735	3	31	3
1984	21963735	6	9	1
6688	21963735	6	9	3
6688	21963735	7	11	4
6688	21963735	8	8	6
6688	21963735	9	34	9
6688	21961647	2	17	7
1984	21961647	3	29	6
9215	21961647	3	29	7
6688	21961647	3	29	21
120892	21961647	4	28	13
1984	21961647	4	28	22
6688	21961647	4	28	9
1984	21961647	5	33	14
6688	21961647	5	33	4
1984	21961647	6	32	9
5406	21961647	6	32	28
1984	21961647	7	32	15
5406	21961647	7	32	8
6688	21961647	7	32	3
6688	21961647	8	17	12
81624	21961647	9	44	24
5080	21961647	9	44	24
6688	21961647	9	44	3
92170	21961647	10	23	21
6688	21961647	10	23	5
6688	21961290	2	15	2
6688	21961290	3	19	10
81624	21961290	4	21	15
1984	21961290	4	21	5
5080	21961290	4	21	15
6688	21961290	4	21	8
6688	21961290	5	12	9
1984	21961105	2	10	4
6688	21961105	2	10	6
1984	21961105	3	30	15
6688	21961105	3	30	18
1984	21961105	5	26	5
1984	21961105	6	11	2
3815	21961105	6	11	6
1984	21961105	7	28	6
6688	21961105	7	28	5
1984	21961105	8	20	15
6688	21961105	8	20	5
613	21961105	10	25	4
6688	21960305	2	7	4
1984	21960305	3	14	7
6688	21960305	3	14	9
1984	21960305	4	24	4
6688	21960305	4	24	6
1984	21960305	5	24	18
6688	21960305	5	24	7
6688	21960305	6	31	9
6688	21960305	7	28	5
1984	21960214	2	14	9
6688	21960214	2	14	4
120892	21960214	3	19	4
6688	21960214	3	19	15
120892	21960214	4	9	1
1984	21960214	4	9	7
3036	21960214	4	9	2
120892	21960214	5	13	5
6688	21960214	5	13	4
120892	21960214	6	21	9
81624	21960214	6	21	2
5080	21960214	6	21	2
6688	21960214	6	21	8
120892	21960214	7	14	9
6688	21960008	2	9	3
6688	21960008	4	26	20
6688	21959675	2	13	4
3036	21959675	3	17	3
6688	21959675	3	17	9
613	21959675	4	14	2
6678	21959675	4	14	9
1984	21959675	5	20	6
6678	21959675	5	20	15
6688	21959675	5	20	5
1984	21959675	6	19	7
10922	21959675	9	38	25
6688	21959675	9	38	12
6678	21959675	11	15	13
1984	21959675	12	28	23
3033	21959675	12	28	22
6688	21959675	12	28	25
6688	21959675	13	26	23
6688	21959675	14	22	19
6678	21959370	3	29	12
6688	21959370	3	29	5
6688	21959370	6	23	10
6678	21959370	7	17	10
6688	21959370	7	17	14
6688	21959370	8	7	6
1984	21959370	9	13	5
3033	21959370	9	13	4
6688	21959370	9	13	8
6688	21959370	10	10	4
1984	21959370	11	13	5
3033	21959370	11	13	4
6688	21959370	11	13	8
6678	21959370	12	23	19
6688	21959370	12	23	13
6678	21959370	13	24	15
7776	21959370	14	7	5
7776	21959370	16	6	4
6678	21959370	17	23	7
6678	21959370	18	45	13
6688	21959370	18	45	7
6678	21959370	19	25	12
1984	21959370	21	23	5
6688	21959370	21	23	11
1984	21957415	2	12	8
6688	21957415	2	12	10
3036	21957415	3	11	3
1984	21957415	4	29	21
3036	21957415	4	29	12
6688	21957415	4	29	3
6688	21957415	5	18	14
613	21957415	6	21	15
1984	21957415	6	21	8
9215	21957415	6	21	9
6688	21957415	6	21	14
6688	21957415	7	22	8
1984	21957415	8	33	4
6688	21957415	8	33	6
126669	21957415	9	28	20
1984	21957415	9	28	11
6688	21957415	9	28	17
1984	21956541	2	9	6
6688	21956541	3	20	3
1984	21956541	4	10	5
9215	21956541	4	10	6
1984	21956541	6	12	1
1154	21956541	7	12	5
6688	21956541	9	25	12
81624	21956541	10	26	16
1984	21956541	10	26	4
5080	21956541	10	26	16
6688	21956541	10	26	10
7776	21956541	10	26	24
6688	21956541	11	12	11
1984	21955729	2	20	14
6688	21955729	2	20	3
3036	21955729	3	27	4
6688	21955729	3	27	19
6688	21955729	6	38	8
1984	21955729	7	13	1
6688	21955729	8	17	2
10044	21955729	10	27	11
2261	21955729	10	27	21
10044	21955729	12	44	10
2261	21955729	12	44	40
6688	21955729	12	44	3
120892	21954089	2	16	7
6688	21954089	2	16	6
120892	21954089	3	17	7
6688	21954089	3	17	5
120892	21954089	5	28	19
1984	21954089	5	28	22
6688	21954089	5	28	3
1984	21954089	6	37	16
6688	21954089	6	37	27
6688	21954089	7	17	8
6688	21954089	9	24	3
120892	21954089	10	29	9
6688	21954089	10	29	3
6688	21954089	11	17	4
1984	21953897	2	10	8
922	21953897	3	27	2
1786	21953897	3	27	2
1984	21953897	3	27	22
9215	21953897	3	27	23
6688	21953897	3	27	3
1984	21953897	4	23	7
3036	21953897	4	23	3
6688	21953897	4	23	21
6688	21953897	6	10	9
1984	21953897	7	35	22
3033	21953897	7	35	16
6688	21953897	8	19	8
6688	21953897	9	20	18
6622	21953863	2	13	3
6688	21953863	2	13	2
3036	21953863	3	34	27
6688	21953863	3	34	11
1984	21953863	4	27	3
6622	21953863	4	27	8
6688	21953863	5	18	5
7776	21953863	5	18	16
6622	21953863	6	21	17
6688	21953789	2	13	3
1984	21953789	3	35	22
6678	21953789	5	30	20
6688	21953789	7	22	16
6688	21953789	8	22	21
613	21953789	9	41	14
6678	21953789	9	41	22
6678	21953789	10	31	6
6688	21953789	13	20	8
4734	21953697	2	10	3
81624	21953697	3	20	3
5080	21953697	3	20	3
6688	21953697	3	20	18
4734	21953697	6	15	2
6688	21953697	6	15	7
1984	21953697	7	23	12
4734	21953697	7	23	4
6688	21953697	7	23	17
4734	21953697	8	6	2
4734	21953697	9	18	6
6688	21953697	9	18	4
4734	21953697	10	19	4
4734	21953697	11	27	4
6688	21953697	11	27	22
6678	21952405	2	15	8
6688	21952405	2	15	2
6678	21952405	3	21	11
6688	21952405	3	21	6
1984	21952405	4	30	1
6688	21952405	4	30	3
6688	21952405	5	9	4
1984	21952405	7	15	7
1984	21952405	8	39	1
6678	21952405	8	39	18
6688	21952405	8	39	24
81624	21952405	9	20	5
5080	21952405	9	20	5
6678	21952405	10	17	15
6688	21952071	2	7	2
1984	21952071	3	30	12
6688	21952071	3	30	22
1984	21952071	5	21	12
6688	21952071	5	21	9
1984	21952071	6	14	5
6688	21952071	6	14	4
6678	21952071	7	17	9
6678	21952071	8	14	13
6688	21952071	9	32	6
1984	21952071	11	45	29
6688	21952071	11	45	15
81624	21951713	2	13	1
5080	21951713	2	13	1
6688	21951713	2	13	3
1984	21951713	3	17	12
1984	21951713	4	30	4
6688	21951713	4	30	11
81624	21951713	5	23	21
5080	21951713	5	23	21
6688	21951713	5	23	9
922	21951713	6	14	3
1786	21951713	6	14	3
6688	21951713	7	21	15
81624	21951713	9	24	13
5080	21951713	9	24	13
6678	21951713	13	16	11
1984	21951713	14	19	17
6688	21951713	14	19	16
6688	21951066	2	26	17
6688	21951066	3	16	2
6688	21951066	4	15	6
6688	21951066	5	27	11
81624	21951066	8	21	14
2069	21951066	8	21	19
5080	21951066	8	21	14
6688	21951066	8	21	6
6688	21951066	11	21	6
6688	21951066	12	27	3
1984	21951056	2	16	1
6688	21951056	2	16	14
1057	21951056	5	18	14
1057	21951056	6	35	19
6678	21951056	6	35	10
6688	21951056	6	35	7
1057	21951056	8	26	25
6688	21951056	8	26	8
10899	21951056	9	29	29
6688	21951056	9	29	11
6688	21951056	10	22	5
1984	21951056	11	60	3
6678	21951056	11	60	21
1984	21951056	12	16	9
6688	21951056	12	16	12
6688	21950984	2	11	9
1984	21950984	3	32	2
6678	21950984	3	32	23
6688	21950984	3	32	26
6688	21950984	6	17	3
3036	21950984	7	24	17
1984	21950984	8	35	29
3033	21950984	8	35	18
6688	21950984	8	35	2
1984	21950532	3	38	22
3036	21950532	3	38	4
6688	21950532	3	38	32
6688	21950532	4	35	3
3033	21950532	5	22	4
6688	21950532	6	42	3
613	21950532	7	20	1
6688	21950532	7	20	2
6678	21950532	8	21	13
6688	21950532	8	21	19
1984	21950529	2	15	4
81624	21950529	3	23	9
1984	21950529	3	23	5
5080	21950529	3	23	9
6678	21950529	3	23	4
6688	21950529	3	23	8
81624	21950529	4	19	10
3034	21950529	4	19	1
5080	21950529	4	19	10
81624	21950529	5	18	5
5080	21950529	5	18	5
6688	21950529	5	18	4
6688	21950529	6	17	7
1984	21950529	7	25	19
6688	21950529	7	25	10
6688	21950529	8	13	8
57379	21950529	10	36	35
1984	21950529	10	36	6
1984	21950265	2	12	6
81624	21950265	3	22	2
5080	21950265	3	22	2
1057	21950265	4	26	21
1984	21950265	4	26	7
1984	21950265	6	9	6
6688	21950265	7	29	16
1984	21948912	2	18	1
1984	21948911	2	14	9
6688	21948012	2	9	2
1984	21948012	3	18	5
6688	21948012	3	18	14
6688	21948012	4	19	6
1984	21948012	5	24	7
6688	21948012	5	24	10
1984	21948012	7	29	3
6688	21948012	7	29	9
1984	21948012	8	28	9
3033	21948012	8	28	22
6688	21948012	8	28	13
6688	21948012	9	49	3
6688	21948012	10	23	11
1984	21948012	11	34	21
6688	21948012	11	34	13
6688	21947534	3	49	16
1984	21947534	4	21	13
6678	21947534	4	21	18
55364	21947534	6	17	11
6678	21947534	6	17	15
6688	21947534	6	17	12
6688	21946741	2	10	3
6688	21946741	3	20	7
1984	21946741	4	38	24
6678	21946741	4	38	2
6688	21946741	4	38	5
1984	21946741	8	10	9
6688	21946741	9	34	8
6688	21946741	10	30	4
1984	21946325	4	42	26
6678	21946325	4	42	28
81624	21946325	5	37	25
1984	21946325	5	37	34
5080	21946325	5	37	25
6688	21946325	5	37	6
6688	21946325	6	18	4
6688	21946325	7	18	5
1984	21946325	8	18	9
1984	21945983	3	34	14
6688	21945983	3	34	4
81624	21945983	4	21	6
5080	21945983	4	21	6
1984	21945983	6	26	17
6688	21945983	6	26	9
150921	21945983	6	26	24
